"journal_id","Account_Code","Account_Name","Date","Entity_ID","Entity_Name","Region","Country","Currency","FS_Subclass","Category","Normal_Balance","Financial_Statement","Debit","Credit","Amount","display_amount","Description","entry_type"
,4000,Product Sales Revenue,"2025-11-15 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4887.76,-4887.76,4887.76,Revenue,Regular
,1000,Cash and Bank,"2025-11-26 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3124.16,0.0,3124.16,3124.16,Sale,Regular
,4000,Product Sales Revenue,"2025-11-17 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3124.16,-3124.16,3124.16,Revenue,Regular
,6600,Depreciation Expense,"2025-11-28 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.33,Depreciation Expense,Regular
,1850,Accumulated Depreciation,"2025-11-28 0:00",E404,Global Tech - UK,Europe,UK,GBP,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.33,Accrue Depreciation,Regular
,1000,Cash and Bank,"2025-11-06 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4442.89,0.0,4442.89,4442.89,Sale,Regular
,4000,Product Sales Revenue,"2025-11-05 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4442.89,-4442.89,4442.89,Revenue,Regular
,1000,Cash and Bank,"2025-11-12 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4543.69,0.0,4543.69,4543.69,Sale,Regular
,4000,Product Sales Revenue,"2025-11-08 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4543.69,-4543.69,4543.69,Revenue,Regular
,1000,Cash and Bank,"2025-11-11 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2653.56,0.0,2653.56,2653.56,Sale,Regular
,4000,Product Sales Revenue,"2025-11-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2653.56,-2653.56,2653.56,Revenue,Regular
,1000,Cash and Bank,"2025-11-26 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4695.27,0.0,4695.27,4695.27,Sale,Regular
,4000,Product Sales Revenue,"2025-11-18 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4695.27,-4695.27,4695.27,Revenue,Regular
,1000,Cash and Bank,"2025-11-13 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4590.76,0.0,4590.76,4590.76,Sale,Regular
,4000,Product Sales Revenue,"2025-11-15 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4590.76,-4590.76,4590.76,Revenue,Regular
,1000,Cash and Bank,"2025-11-01 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4682.73,0.0,4682.73,4682.73,Sale,Regular
,4000,Product Sales Revenue,"2025-11-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4682.73,-4682.73,4682.73,Revenue,Regular
,1000,Cash and Bank,"2025-11-26 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4651.88,0.0,4651.88,4651.88,Sale,Regular
,4000,Product Sales Revenue,"2025-11-27 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4651.88,-4651.88,4651.88,Revenue,Regular
,1000,Cash and Bank,"2025-11-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3945.85,0.0,3945.85,3945.85,Sale,Regular
,4000,Product Sales Revenue,"2025-11-18 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3945.85,-3945.85,3945.85,Revenue,Regular
,1000,Cash and Bank,"2025-11-03 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4869.13,0.0,4869.13,4869.13,Sale,Regular
,4000,Product Sales Revenue,"2025-11-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4869.13,-4869.13,4869.13,Revenue,Regular
,1000,Cash and Bank,"2025-11-10 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2186.58,0.0,2186.58,2186.58,Sale,Regular
,4000,Product Sales Revenue,"2025-11-22 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2186.58,-2186.58,2186.58,Revenue,Regular
,1000,Cash and Bank,"2025-11-04 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2879.35,0.0,2879.35,2879.35,Sale,Regular
,4000,Product Sales Revenue,"2025-11-08 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2879.35,-2879.35,2879.35,Revenue,Regular
,1000,Cash and Bank,"2025-11-20 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3241.79,0.0,3241.79,3241.79,Sale,Regular
,4000,Product Sales Revenue,"2025-11-19 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3241.79,-3241.79,3241.79,Revenue,Regular
,1000,Cash and Bank,"2025-11-01 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2676.68,0.0,2676.68,2676.68,Sale,Regular
,4000,Product Sales Revenue,"2025-11-07 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2676.68,-2676.68,2676.68,Revenue,Regular
,1000,Cash and Bank,"2025-11-04 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2031.62,0.0,2031.62,2031.62,Sale,Regular
,4000,Product Sales Revenue,"2025-11-05 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2031.62,-2031.62,2031.62,Revenue,Regular
,1000,Cash and Bank,"2025-11-13 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2354.67,0.0,2354.67,2354.67,Sale,Regular
,4000,Product Sales Revenue,"2025-11-23 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2354.67,-2354.67,2354.67,Revenue,Regular
,1000,Cash and Bank,"2025-11-18 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2965.39,0.0,2965.39,2965.39,Sale,Regular
,4000,Product Sales Revenue,"2025-11-26 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2965.39,-2965.39,2965.39,Revenue,Regular
,1000,Cash and Bank,"2025-11-15 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3082.17,0.0,3082.17,3082.17,Sale,Regular
,4000,Product Sales Revenue,"2025-11-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3082.17,-3082.17,3082.17,Revenue,Regular
,1000,Cash and Bank,"2025-11-14 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1815.0,0.0,1815.0,1815.0,Sale,Regular
,4000,Product Sales Revenue,"2025-11-15 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1815.0,-1815.0,1815.0,Revenue,Regular
,1000,Cash and Bank,"2025-11-02 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4991.87,0.0,4991.87,4991.87,Sale,Regular
,4000,Product Sales Revenue,"2025-11-13 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4991.87,-4991.87,4991.87,Revenue,Regular
,1000,Cash and Bank,"2025-11-08 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4248.32,0.0,4248.32,4248.32,Sale,Regular
,4000,Product Sales Revenue,"2025-11-21 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4248.32,-4248.32,4248.32,Revenue,Regular
,1000,Cash and Bank,"2025-11-03 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1144.81,0.0,1144.81,1144.81,Sale,Regular
,4000,Product Sales Revenue,"2025-11-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1144.81,-1144.81,1144.81,Revenue,Regular
,1000,Cash and Bank,"2025-11-20 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2984.59,0.0,2984.59,2984.59,Sale,Regular
,4000,Product Sales Revenue,"2025-11-12 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2984.59,-2984.59,2984.59,Revenue,Regular
,1000,Cash and Bank,"2025-11-23 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3276.33,0.0,3276.33,3276.33,Sale,Regular
,4000,Product Sales Revenue,"2025-11-17 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3276.33,-3276.33,3276.33,Revenue,Regular
,1000,Cash and Bank,"2025-11-17 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2722.36,0.0,2722.36,2722.36,Sale,Regular
,4000,Product Sales Revenue,"2025-11-05 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2722.36,-2722.36,2722.36,Revenue,Regular
,1000,Cash and Bank,"2025-11-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1809.86,0.0,1809.86,1809.86,Sale,Regular
,4000,Product Sales Revenue,"2025-11-12 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1809.86,-1809.86,1809.86,Revenue,Regular
,1000,Cash and Bank,"2025-11-07 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4900.0,0.0,4900.0,4900.0,Sale,Regular
,4000,Product Sales Revenue,"2025-11-04 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4900.0,-4900.0,4900.0,Revenue,Regular
,1000,Cash and Bank,"2025-11-17 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3582.91,0.0,3582.91,3582.91,Sale,Regular
,4000,Product Sales Revenue,"2025-11-19 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3582.91,-3582.91,3582.91,Revenue,Regular
,1000,Cash and Bank,"2025-11-25 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2904.93,0.0,2904.93,2904.93,Sale,Regular
,4000,Product Sales Revenue,"2025-11-20 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2904.93,-2904.93,2904.93,Revenue,Regular
,1000,Cash and Bank,"2025-11-19 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2588.72,0.0,2588.72,2588.72,Sale,Regular
,4000,Product Sales Revenue,"2025-11-15 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2588.72,-2588.72,2588.72,Revenue,Regular
,1000,Cash and Bank,"2025-11-06 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2415.55,0.0,2415.55,2415.55,Sale,Regular
,4000,Product Sales Revenue,"2025-11-14 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2415.55,-2415.55,2415.55,Revenue,Regular
,1000,Cash and Bank,"2025-11-21 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3614.33,0.0,3614.33,3614.33,Sale,Regular
,4000,Product Sales Revenue,"2025-11-14 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3614.33,-3614.33,3614.33,Revenue,Regular
,1000,Cash and Bank,"2025-11-07 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1005.37,0.0,1005.37,1005.37,Sale,Regular
,4000,Product Sales Revenue,"2025-11-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1005.37,-1005.37,1005.37,Revenue,Regular
,1000,Cash and Bank,"2025-11-18 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4866.43,0.0,4866.43,4866.43,Sale,Regular
,4000,Product Sales Revenue,"2025-11-26 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4866.43,-4866.43,4866.43,Revenue,Regular
,1000,Cash and Bank,"2025-11-10 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3858.61,0.0,3858.61,3858.61,Sale,Regular
,4000,Product Sales Revenue,"2025-11-19 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3858.61,-3858.61,3858.61,Revenue,Regular
,1000,Cash and Bank,"2025-11-04 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2526.87,0.0,2526.87,2526.87,Sale,Regular
,4000,Product Sales Revenue,"2025-11-03 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2526.87,-2526.87,2526.87,Revenue,Regular
,1000,Cash and Bank,"2025-11-18 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2286.54,0.0,2286.54,2286.54,Sale,Regular
,4000,Product Sales Revenue,"2025-11-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2286.54,-2286.54,2286.54,Revenue,Regular
,1000,Cash and Bank,"2025-11-02 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2696.33,0.0,2696.33,2696.33,Sale,Regular
,4000,Product Sales Revenue,"2025-11-06 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2696.33,-2696.33,2696.33,Revenue,Regular
,1000,Cash and Bank,"2025-11-14 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4938.56,0.0,4938.56,4938.56,Sale,Regular
,4000,Product Sales Revenue,"2025-11-25 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4938.56,-4938.56,4938.56,Revenue,Regular
,1000,Cash and Bank,"2025-11-06 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3518.42,0.0,3518.42,3518.42,Sale,Regular
,4000,Product Sales Revenue,"2025-11-15 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3518.42,-3518.42,3518.42,Revenue,Regular
,1000,Cash and Bank,"2025-11-06 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4542.32,0.0,4542.32,4542.32,Sale,Regular
,4000,Product Sales Revenue,"2025-11-25 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4542.32,-4542.32,4542.32,Revenue,Regular
,1000,Cash and Bank,"2025-11-21 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1102.43,0.0,1102.43,1102.43,Sale,Regular
,4000,Product Sales Revenue,"2025-11-03 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1102.43,-1102.43,1102.43,Revenue,Regular
,1000,Cash and Bank,"2025-11-15 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4941.85,0.0,4941.85,4941.85,Sale,Regular
,4000,Product Sales Revenue,"2025-11-16 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4941.85,-4941.85,4941.85,Revenue,Regular
,1000,Cash and Bank,"2025-11-25 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3027.48,0.0,3027.48,3027.48,Sale,Regular
,4000,Product Sales Revenue,"2025-11-02 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3027.48,-3027.48,3027.48,Revenue,Regular
,1000,Cash and Bank,"2025-11-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3515.49,0.0,3515.49,3515.49,Sale,Regular
,4000,Product Sales Revenue,"2025-11-23 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3515.49,-3515.49,3515.49,Revenue,Regular
,1000,Cash and Bank,"2025-11-15 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,2602.2,0.0,2602.2,2602.2,Sale,Regular
,4000,Product Sales Revenue,"2025-11-01 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,2602.2,-2602.2,2602.2,Revenue,Regular
,1000,Cash and Bank,"2025-11-03 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,3453.5,0.0,3453.5,3453.5,Sale,Regular
,4000,Product Sales Revenue,"2025-11-22 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,3453.5,-3453.5,3453.5,Revenue,Regular
,1000,Cash and Bank,"2025-11-21 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4630.42,0.0,4630.42,4630.42,Sale,Regular
,4000,Product Sales Revenue,"2025-11-04 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4630.42,-4630.42,4630.42,Revenue,Regular
,1000,Cash and Bank,"2025-11-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4219.05,0.0,4219.05,4219.05,Sale,Regular
,4000,Product Sales Revenue,"2025-11-24 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4219.05,-4219.05,4219.05,Revenue,Regular
,1000,Cash and Bank,"2025-11-09 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,1219.72,0.0,1219.72,1219.72,Sale,Regular
,4000,Product Sales Revenue,"2025-11-06 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,1219.72,-1219.72,1219.72,Revenue,Regular
,1000,Cash and Bank,"2025-11-13 0:00",E404,Global Tech - UK,Europe,UK,GBP,Current Assets,Asset,Debit,Balance Sheet,4131.29,0.0,4131.29,4131.29,Sale,Regular
,4000,Product Sales Revenue,"2025-11-04 0:00",E404,Global Tech - UK,Europe,UK,GBP,Operating Revenue,Revenue,Credit,Income Statement,0.0,4131.29,-4131.29,4131.29,Revenue,Regular
,6600,Depreciation Expense,"2025-12-28 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.33,Depreciation Expense,Regular
,1850,Accumulated Depreciation,"2025-12-28 0:00",E101,Global Tech - HQ,North America,United States,USD,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.33,Accrue Depreciation,Regular
,1000,Cash and Bank,"2025-12-15 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1932.63,0.0,1932.63,1932.63,Sale,Regular
,4000,Product Sales Revenue,"2025-12-03 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1932.63,-1932.63,1932.63,Revenue,Regular
,1000,Cash and Bank,"2025-12-05 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2253.45,0.0,2253.45,2253.45,Sale,Regular
,4000,Product Sales Revenue,"2025-12-18 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2253.45,-2253.45,2253.45,Revenue,Regular
,1000,Cash and Bank,"2025-12-21 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2022.12,0.0,2022.12,2022.12,Sale,Regular
,4000,Product Sales Revenue,"2025-12-17 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2022.12,-2022.12,2022.12,Revenue,Regular
,1000,Cash and Bank,"2025-12-27 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4808.81,0.0,4808.81,4808.81,Sale,Regular
,4000,Product Sales Revenue,"2025-12-15 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4808.81,-4808.81,4808.81,Revenue,Regular
,1000,Cash and Bank,"2025-12-05 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1382.4,0.0,1382.4,1382.4,Sale,Regular
,4000,Product Sales Revenue,"2025-12-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1382.4,-1382.4,1382.4,Revenue,Regular
,1000,Cash and Bank,"2025-12-23 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1353.85,0.0,1353.85,1353.85,Sale,Regular
,4000,Product Sales Revenue,"2025-12-06 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1353.85,-1353.85,1353.85,Revenue,Regular
,1000,Cash and Bank,"2025-12-11 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2779.79,0.0,2779.79,2779.79,Sale,Regular
,4000,Product Sales Revenue,"2025-12-11 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2779.79,-2779.79,2779.79,Revenue,Regular
,1000,Cash and Bank,"2025-12-09 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1445.51,0.0,1445.51,1445.51,Sale,Regular
,4000,Product Sales Revenue,"2025-12-27 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1445.51,-1445.51,1445.51,Revenue,Regular
,1000,Cash and Bank,"2025-12-23 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2137.99,0.0,2137.99,2137.99,Sale,Regular
,4000,Product Sales Revenue,"2025-12-09 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2137.99,-2137.99,2137.99,Revenue,Regular
,1000,Cash and Bank,"2025-12-12 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4923.1,0.0,4923.1,4923.1,Sale,Regular
,4000,Product Sales Revenue,"2025-12-04 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4923.1,-4923.1,4923.1,Revenue,Regular
,1000,Cash and Bank,"2025-12-06 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1049.17,0.0,1049.17,1049.17,Sale,Regular
,4000,Product Sales Revenue,"2025-12-16 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1049.17,-1049.17,1049.17,Revenue,Regular
,1000,Cash and Bank,"2025-12-11 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2152.22,0.0,2152.22,2152.22,Sale,Regular
,4000,Product Sales Revenue,"2025-12-10 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2152.22,-2152.22,2152.22,Revenue,Regular
,1000,Cash and Bank,"2025-12-03 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3022.19,0.0,3022.19,3022.19,Sale,Regular
,4000,Product Sales Revenue,"2025-12-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3022.19,-3022.19,3022.19,Revenue,Regular
,1000,Cash and Bank,"2025-12-23 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3503.54,0.0,3503.54,3503.54,Sale,Regular
,4000,Product Sales Revenue,"2025-12-04 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3503.54,-3503.54,3503.54,Revenue,Regular
,1000,Cash and Bank,"2025-12-20 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2021.23,0.0,2021.23,2021.23,Sale,Regular
,4000,Product Sales Revenue,"2025-12-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2021.23,-2021.23,2021.23,Revenue,Regular
,1000,Cash and Bank,"2025-12-03 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2811.28,0.0,2811.28,2811.28,Sale,Regular
,4000,Product Sales Revenue,"2025-12-26 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2811.28,-2811.28,2811.28,Revenue,Regular
,1000,Cash and Bank,"2025-12-03 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3517.73,0.0,3517.73,3517.73,Sale,Regular
,4000,Product Sales Revenue,"2025-12-12 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3517.73,-3517.73,3517.73,Revenue,Regular
