"journal_id","account_code","account_name","date","entity_id","entity_name","region","country","currency","fs_subclass","category","normal_balance","financial_statement","debit","credit","amount","display_amount","description","entry_type"
"",1000,Cash and Bank,"2025-11-05 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1694.69,0.0,1694.69,1694.68994140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-08 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1694.69,-1694.69,1694.68994140625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-08 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2022.54,0.0,2022.54,2022.5400390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-13 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2022.54,-2022.54,2022.5400390625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-19 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4428.7,0.0,4428.7,4428.7001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-27 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4428.7,-4428.7,4428.7001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-06 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2248.16,0.0,2248.16,2248.159912109375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-08 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2248.16,-2248.16,2248.159912109375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-12 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3950.41,0.0,3950.41,3950.409912109375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-05 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3950.41,-3950.41,3950.409912109375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-26 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4745.32,0.0,4745.32,4745.31982421875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-14 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4745.32,-4745.32,4745.31982421875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-09 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1218.2,0.0,1218.2,1218.199951171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-08 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1218.2,-1218.2,1218.199951171875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-02 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1554.7,0.0,1554.7,1554.699951171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1554.7,-1554.7,1554.699951171875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-04 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1256.48,0.0,1256.48,1256.47998046875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-09 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1256.48,-1256.48,1256.47998046875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-10 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1050.49,0.0,1050.49,1050.489990234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-05 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1050.49,-1050.49,1050.489990234375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-10 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3388.13,0.0,3388.13,3388.1298828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-16 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3388.13,-3388.13,3388.1298828125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1275.84,0.0,1275.84,1275.8399658203125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-06 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1275.84,-1275.84,1275.8399658203125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-06 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3755.08,0.0,3755.08,3755.080078125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-23 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3755.08,-3755.08,3755.080078125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-05 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1575.16,0.0,1575.16,1575.1600341796875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-07 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1575.16,-1575.16,1575.1600341796875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-08 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4743.08,0.0,4743.08,4743.080078125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-11 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4743.08,-4743.08,4743.080078125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-02 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3042.95,0.0,3042.95,3042.949951171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-04 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3042.95,-3042.95,3042.949951171875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-27 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3829.31,0.0,3829.31,3829.31005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-17 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3829.31,-3829.31,3829.31005859375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-03 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1123.08,0.0,1123.08,1123.0799560546875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-26 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1123.08,-1123.08,1123.0799560546875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-14 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1475.96,0.0,1475.96,1475.9599609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-07 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1475.96,-1475.96,1475.9599609375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4377.86,0.0,4377.86,4377.85986328125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-19 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4377.86,-4377.86,4377.85986328125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-01 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,1821.67,0.0,1821.67,1821.6700439453125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-13 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1821.67,-1821.67,1821.6700439453125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-14 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4517.53,0.0,4517.53,4517.52978515625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-24 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4517.53,-4517.53,4517.52978515625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-12 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2799.51,0.0,2799.51,2799.510009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-25 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2799.51,-2799.51,2799.510009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-13 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3301.32,0.0,3301.32,3301.320068359375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-13 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3301.32,-3301.32,3301.320068359375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-11 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,4642.66,0.0,4642.66,4642.66015625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-16 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4642.66,-4642.66,4642.66015625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-13 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,2365.58,0.0,2365.58,2365.580078125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-20 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2365.58,-2365.58,2365.580078125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-19 0:00",E101,Global Tech - HQ,North America,United States,USD,Current Assets,Asset,Debit,Balance Sheet,3155.95,0.0,3155.95,3155.949951171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-18 0:00",E101,Global Tech - HQ,North America,United States,USD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3155.95,-3155.95,3155.949951171875,Revenue,Regular
"",6600,Depreciation Expense,"2025-11-28 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.330078125,Depreciation Expense,Regular
"",1850,Accumulated Depreciation,"2025-11-28 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.330078125,Accrue Depreciation,Regular
"",1000,Cash and Bank,"2025-11-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2947.19,0.0,2947.19,2947.18994140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2947.19,-2947.19,2947.18994140625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1608.6,0.0,1608.6,1608.5999755859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1608.6,-1608.6,1608.5999755859375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-24 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4098.03,0.0,4098.03,4098.02978515625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4098.03,-4098.03,4098.02978515625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4110.87,0.0,4110.87,4110.8701171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-23 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4110.87,-4110.87,4110.8701171875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1846.04,0.0,1846.04,1846.0400390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1846.04,-1846.04,1846.0400390625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3709.92,0.0,3709.92,3709.919921875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3709.92,-3709.92,3709.919921875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4873.38,0.0,4873.38,4873.3798828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4873.38,-4873.38,4873.3798828125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-03 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3369.94,0.0,3369.94,3369.93994140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3369.94,-3369.94,3369.93994140625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3087.33,0.0,3087.33,3087.330078125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-03 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3087.33,-3087.33,3087.330078125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2798.1,0.0,2798.1,2798.10009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2798.1,-2798.1,2798.10009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4778.22,0.0,4778.22,4778.22021484375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-10 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4778.22,-4778.22,4778.22021484375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4620.68,0.0,4620.68,4620.68017578125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4620.68,-4620.68,4620.68017578125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2412.13,0.0,2412.13,2412.1298828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2412.13,-2412.13,2412.1298828125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2355.61,0.0,2355.61,2355.610107421875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-12 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2355.61,-2355.61,2355.610107421875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2081.79,0.0,2081.79,2081.7900390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2081.79,-2081.79,2081.7900390625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1612.99,0.0,1612.99,1612.989990234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1612.99,-1612.99,1612.989990234375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4983.75,0.0,4983.75,4983.75,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-21 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4983.75,-4983.75,4983.75,Revenue,Regular
"",1000,Cash and Bank,"2025-11-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1408.29,0.0,1408.29,1408.2900390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-23 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1408.29,-1408.29,1408.2900390625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3937.0,0.0,3937.0,3937.0,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-13 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3937.0,-3937.0,3937.0,Revenue,Regular
"",1000,Cash and Bank,"2025-11-10 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2710.04,0.0,2710.04,2710.0400390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2710.04,-2710.04,2710.0400390625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2713.12,0.0,2713.12,2713.1201171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2713.12,-2713.12,2713.1201171875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-05 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3017.97,0.0,3017.97,3017.969970703125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-21 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3017.97,-3017.97,3017.969970703125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-21 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4016.01,0.0,4016.01,4016.010009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4016.01,-4016.01,4016.010009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1803.0,0.0,1803.0,1803.0,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1803.0,-1803.0,1803.0,Revenue,Regular
"",1000,Cash and Bank,"2025-11-23 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4989.26,0.0,4989.26,4989.259765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-15 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4989.26,-4989.26,4989.259765625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2387.0,0.0,2387.0,2387.0,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2387.0,-2387.0,2387.0,Revenue,Regular
"",1000,Cash and Bank,"2025-11-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3143.51,0.0,3143.51,3143.510009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-10 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3143.51,-3143.51,3143.510009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4203.24,0.0,4203.24,4203.240234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4203.24,-4203.24,4203.240234375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1348.15,0.0,1348.15,1348.1500244140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-18 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1348.15,-1348.15,1348.1500244140625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3242.54,0.0,3242.54,3242.5400390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3242.54,-3242.54,3242.5400390625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2483.61,0.0,2483.61,2483.610107421875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2483.61,-2483.61,2483.610107421875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-01 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3076.48,0.0,3076.48,3076.47998046875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3076.48,-3076.48,3076.47998046875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-24 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1084.52,0.0,1084.52,1084.52001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1084.52,-1084.52,1084.52001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-19 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1336.89,0.0,1336.89,1336.8900146484375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-14 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1336.89,-1336.89,1336.8900146484375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-07 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1531.39,0.0,1531.39,1531.3900146484375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1531.39,-1531.39,1531.3900146484375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-03 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1175.03,0.0,1175.03,1175.030029296875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1175.03,-1175.03,1175.030029296875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3017.06,0.0,3017.06,3017.06005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3017.06,-3017.06,3017.06005859375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1795.57,0.0,1795.57,1795.5699462890625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1795.57,-1795.57,1795.5699462890625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-23 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3362.54,0.0,3362.54,3362.5400390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-22 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3362.54,-3362.54,3362.5400390625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-06 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3737.55,0.0,3737.55,3737.550048828125,Sale,Regular
