"date","entity_id","account_code","debit","credit","description","journal_id","entry_type"
2025-10-13,E101,4000,0.0,2693.93,Revenue,"",Regular
2025-10-13,E101,1000,2210.62,0.0,Sale,"",Regular
2025-10-13,E101,4000,0.0,2210.62,Revenue,"",Regular
2025-10-04,E101,1000,2194.96,0.0,Sale,"",Regular
2025-10-25,E101,4000,0.0,2194.96,Revenue,"",Regular
2025-10-14,E101,1000,1469.57,0.0,Sale,"",Regular
2025-10-21,E101,4000,0.0,1469.57,Revenue,"",Regular
2025-10-23,E101,1000,1440.32,0.0,Sale,"",Regular
2025-10-13,E101,4000,0.0,1440.32,Revenue,"",Regular
2025-10-03,E101,1000,2437.41,0.0,Sale,"",Regular
2025-10-14,E101,4000,0.0,2437.41,Revenue,"",Regular
2025-10-16,E101,1000,4680.2,0.0,Sale,"",Regular
2025-10-17,E101,4000,0.0,4680.2,Revenue,"",Regular
2025-10-27,E101,1000,4489.67,0.0,Sale,"",Regular
2025-10-21,E101,4000,0.0,4489.67,Revenue,"",Regular
2025-10-22,E101,1000,1497.39,0.0,Sale,"",Regular
2025-10-18,E101,4000,0.0,1497.39,Revenue,"",Regular
2025-10-01,E101,1000,1533.62,0.0,Sale,"",Regular
2025-10-16,E101,4000,0.0,1533.62,Revenue,"",Regular
2025-10-24,E101,1000,3311.18,0.0,Sale,"",Regular
2025-10-24,E101,4000,0.0,3311.18,Revenue,"",Regular
2025-10-05,E101,1000,1123.45,0.0,Sale,"",Regular
2025-10-26,E101,4000,0.0,1123.45,Revenue,"",Regular
2025-10-07,E101,1000,2160.03,0.0,Sale,"",Regular
2025-10-14,E101,4000,0.0,2160.03,Revenue,"",Regular
2025-10-24,E101,1000,3065.15,0.0,Sale,"",Regular
2025-10-25,E101,4000,0.0,3065.15,Revenue,"",Regular
2025-10-16,E101,1000,1887.08,0.0,Sale,"",Regular
2025-10-03,E101,4000,0.0,1887.08,Revenue,"",Regular
2025-10-07,E101,1000,3750.83,0.0,Sale,"",Regular
2025-10-14,E101,4000,0.0,3750.83,Revenue,"",Regular
2025-10-27,E101,1000,1144.35,0.0,Sale,"",Regular
2025-10-06,E101,4000,0.0,1144.35,Revenue,"",Regular
2025-10-13,E101,1000,2180.03,0.0,Sale,"",Regular
2025-10-20,E101,4000,0.0,2180.03,Revenue,"",Regular
2025-10-22,E101,1000,3447.73,0.0,Sale,"",Regular
2025-10-01,E101,4000,0.0,3447.73,Revenue,"",Regular
2025-10-07,E101,1000,1754.57,0.0,Sale,"",Regular
2025-10-03,E101,4000,0.0,1754.57,Revenue,"",Regular
2025-10-10,E101,1000,1803.77,0.0,Sale,"",Regular
2025-10-08,E101,4000,0.0,1803.77,Revenue,"",Regular
2025-10-12,E101,1000,2404.4,0.0,Sale,"",Regular
2025-10-26,E101,4000,0.0,2404.4,Revenue,"",Regular
2025-10-28,E202,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-10-28,E202,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-10-27,E202,1000,3929.95,0.0,Sale,"",Regular
2025-10-18,E202,4000,0.0,3929.95,Revenue,"",Regular
2025-10-05,E202,1000,1103.76,0.0,Sale,"",Regular
2025-10-21,E202,4000,0.0,1103.76,Revenue,"",Regular
2025-10-20,E202,1000,2818.21,0.0,Sale,"",Regular
2025-10-14,E202,4000,0.0,2818.21,Revenue,"",Regular
2025-10-13,E202,1000,1702.74,0.0,Sale,"",Regular
2025-10-26,E202,4000,0.0,1702.74,Revenue,"",Regular
2025-10-15,E202,1000,1552.95,0.0,Sale,"",Regular
2025-10-19,E202,4000,0.0,1552.95,Revenue,"",Regular
2025-10-18,E202,1000,4528.45,0.0,Sale,"",Regular
2025-10-10,E202,4000,0.0,4528.45,Revenue,"",Regular
2025-10-03,E202,1000,3339.06,0.0,Sale,"",Regular
2025-10-27,E202,4000,0.0,3339.06,Revenue,"",Regular
2025-10-09,E202,1000,2625.19,0.0,Sale,"",Regular
2025-10-04,E202,4000,0.0,2625.19,Revenue,"",Regular
2025-10-03,E202,1000,4396.02,0.0,Sale,"",Regular
2025-10-14,E202,4000,0.0,4396.02,Revenue,"",Regular
2025-10-24,E202,1000,3723.34,0.0,Sale,"",Regular
2025-10-26,E202,4000,0.0,3723.34,Revenue,"",Regular
2025-10-02,E202,1000,1659.93,0.0,Sale,"",Regular
2025-10-23,E202,4000,0.0,1659.93,Revenue,"",Regular
2025-10-18,E202,1000,3467.28,0.0,Sale,"",Regular
2025-10-21,E202,4000,0.0,3467.28,Revenue,"",Regular
2025-10-20,E202,1000,3405.38,0.0,Sale,"",Regular
2025-10-20,E202,4000,0.0,3405.38,Revenue,"",Regular
2025-10-20,E202,1000,3953.11,0.0,Sale,"",Regular
2025-10-24,E202,4000,0.0,3953.11,Revenue,"",Regular
2025-10-21,E202,1000,1831.25,0.0,Sale,"",Regular
2025-10-11,E202,4000,0.0,1831.25,Revenue,"",Regular
2025-10-06,E202,1000,4772.22,0.0,Sale,"",Regular
2025-10-05,E202,4000,0.0,4772.22,Revenue,"",Regular
2025-10-19,E202,1000,4105.44,0.0,Sale,"",Regular
2025-10-06,E202,4000,0.0,4105.44,Revenue,"",Regular
2025-10-15,E202,1000,3324.69,0.0,Sale,"",Regular
2025-10-02,E202,4000,0.0,3324.69,Revenue,"",Regular
2025-10-15,E202,1000,1684.01,0.0,Sale,"",Regular
2025-10-06,E202,4000,0.0,1684.01,Revenue,"",Regular
2025-10-09,E202,1000,1246.97,0.0,Sale,"",Regular
2025-10-12,E202,4000,0.0,1246.97,Revenue,"",Regular
2025-10-12,E202,1000,4579.69,0.0,Sale,"",Regular
2025-10-06,E202,4000,0.0,4579.69,Revenue,"",Regular
2025-10-13,E202,1000,4835.07,0.0,Sale,"",Regular
2025-10-22,E202,4000,0.0,4835.07,Revenue,"",Regular
2025-10-08,E202,1000,1314.17,0.0,Sale,"",Regular
2025-10-02,E202,4000,0.0,1314.17,Revenue,"",Regular
2025-10-10,E202,1000,2612.09,0.0,Sale,"",Regular
2025-10-08,E202,4000,0.0,2612.09,Revenue,"",Regular
2025-10-18,E202,1000,4183.59,0.0,Sale,"",Regular
2025-10-12,E202,4000,0.0,4183.59,Revenue,"",Regular
2025-10-17,E202,1000,1228.56,0.0,Sale,"",Regular
2025-10-18,E202,4000,0.0,1228.56,Revenue,"",Regular
2025-10-21,E202,1000,3068.47,0.0,Sale,"",Regular
2025-10-09,E202,4000,0.0,3068.47,Revenue,"",Regular
2025-10-27,E202,1000,4719.53,0.0,Sale,"",Regular
2025-10-15,E202,4000,0.0,4719.53,Revenue,"",Regular
2025-10-26,E202,1000,2651.73,0.0,Sale,"",Regular
2025-10-23,E202,4000,0.0,2651.73,Revenue,"",Regular
2025-10-16,E202,1000,4985.08,0.0,Sale,"",Regular
2025-10-04,E202,4000,0.0,4985.08,Revenue,"",Regular
2025-10-20,E202,1000,2712.48,0.0,Sale,"",Regular
2025-10-08,E202,4000,0.0,2712.48,Revenue,"",Regular
2025-10-20,E202,1000,4127.33,0.0,Sale,"",Regular
2025-10-21,E202,4000,0.0,4127.33,Revenue,"",Regular
2025-10-19,E202,1000,2012.83,0.0,Sale,"",Regular
2025-10-14,E202,4000,0.0,2012.83,Revenue,"",Regular
2025-10-14,E202,1000,1889.39,0.0,Sale,"",Regular
2025-10-01,E202,4000,0.0,1889.39,Revenue,"",Regular
2025-10-01,E202,1000,4482.63,0.0,Sale,"",Regular
2025-10-04,E202,4000,0.0,4482.63,Revenue,"",Regular
2025-10-13,E202,1000,3377.09,0.0,Sale,"",Regular
2025-10-23,E202,4000,0.0,3377.09,Revenue,"",Regular
2025-10-25,E202,1000,4399.36,0.0,Sale,"",Regular
2025-10-12,E202,4000,0.0,4399.36,Revenue,"",Regular
2025-10-25,E202,1000,1816.07,0.0,Sale,"",Regular
2025-10-04,E202,4000,0.0,1816.07,Revenue,"",Regular
2025-10-01,E202,1000,3120.81,0.0,Sale,"",Regular
2025-10-04,E202,4000,0.0,3120.81,Revenue,"",Regular
2025-10-22,E202,1000,1503.48,0.0,Sale,"",Regular
2025-10-24,E202,4000,0.0,1503.48,Revenue,"",Regular
2025-10-04,E202,1000,1445.47,0.0,Sale,"",Regular
2025-10-05,E202,4000,0.0,1445.47,Revenue,"",Regular
2025-10-15,E202,1000,2668.62,0.0,Sale,"",Regular
2025-10-24,E202,4000,0.0,2668.62,Revenue,"",Regular
2025-10-12,E202,1000,2636.13,0.0,Sale,"",Regular
2025-10-11,E202,4000,0.0,2636.13,Revenue,"",Regular
2025-10-11,E202,1000,2873.04,0.0,Sale,"",Regular
2025-10-08,E202,4000,0.0,2873.04,Revenue,"",Regular
2025-10-26,E202,1000,1830.61,0.0,Sale,"",Regular
2025-10-03,E202,4000,0.0,1830.61,Revenue,"",Regular
2025-10-01,E202,1000,4848.4,0.0,Sale,"",Regular
2025-10-16,E202,4000,0.0,4848.4,Revenue,"",Regular
2025-10-12,E202,1000,1883.26,0.0,Sale,"",Regular
2025-10-26,E202,4000,0.0,1883.26,Revenue,"",Regular
2025-10-27,E202,1000,2463.47,0.0,Sale,"",Regular
2025-10-19,E202,4000,0.0,2463.47,Revenue,"",Regular
2025-10-15,E202,1000,4043.86,0.0,Sale,"",Regular
2025-10-04,E202,4000,0.0,4043.86,Revenue,"",Regular
2025-10-10,E202,1000,1637.18,0.0,Sale,"",Regular
2025-10-18,E202,4000,0.0,1637.18,Revenue,"",Regular
2025-10-28,E303,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-10-28,E303,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-10-06,E303,1000,3100.15,0.0,Sale,"",Regular
2025-10-24,E303,4000,0.0,3100.15,Revenue,"",Regular
2025-10-17,E303,1000,4834.39,0.0,Sale,"",Regular
2025-10-26,E303,4000,0.0,4834.39,Revenue,"",Regular
2025-10-15,E303,1000,4008.68,0.0,Sale,"",Regular
2025-10-11,E303,4000,0.0,4008.68,Revenue,"",Regular
2025-10-14,E303,1000,3202.14,0.0,Sale,"",Regular
2025-10-11,E303,4000,0.0,3202.14,Revenue,"",Regular
2025-10-07,E303,1000,2655.2,0.0,Sale,"",Regular
2025-10-08,E303,4000,0.0,2655.2,Revenue,"",Regular
2025-10-11,E303,1000,4356.41,0.0,Sale,"",Regular
2025-10-05,E303,4000,0.0,4356.41,Revenue,"",Regular
2025-10-23,E303,1000,3218.82,0.0,Sale,"",Regular
2025-10-26,E303,4000,0.0,3218.82,Revenue,"",Regular
2025-10-18,E303,1000,2066.55,0.0,Sale,"",Regular
2025-10-23,E303,4000,0.0,2066.55,Revenue,"",Regular
2025-10-02,E303,1000,4136.94,0.0,Sale,"",Regular
2025-10-05,E303,4000,0.0,4136.94,Revenue,"",Regular
2025-10-27,E303,1000,4742.58,0.0,Sale,"",Regular
2025-10-08,E303,4000,0.0,4742.58,Revenue,"",Regular
2025-10-06,E303,1000,1592.41,0.0,Sale,"",Regular
2025-10-14,E303,4000,0.0,1592.41,Revenue,"",Regular
2025-10-27,E303,1000,1406.56,0.0,Sale,"",Regular
2025-10-14,E303,4000,0.0,1406.56,Revenue,"",Regular
2025-10-26,E303,1000,2875.59,0.0,Sale,"",Regular
2025-10-09,E303,4000,0.0,2875.59,Revenue,"",Regular
2025-10-20,E303,1000,3481.98,0.0,Sale,"",Regular
2025-10-22,E303,4000,0.0,3481.98,Revenue,"",Regular
2025-10-19,E303,1000,4918.63,0.0,Sale,"",Regular
2025-10-13,E303,4000,0.0,4918.63,Revenue,"",Regular
2025-10-11,E303,1000,4536.75,0.0,Sale,"",Regular
2025-10-22,E303,4000,0.0,4536.75,Revenue,"",Regular
2025-10-25,E303,1000,2326.77,0.0,Sale,"",Regular
2025-10-16,E303,4000,0.0,2326.77,Revenue,"",Regular
2025-10-10,E303,1000,2201.97,0.0,Sale,"",Regular
2025-10-22,E303,4000,0.0,2201.97,Revenue,"",Regular
2025-10-08,E303,1000,3659.05,0.0,Sale,"",Regular
2025-10-17,E303,4000,0.0,3659.05,Revenue,"",Regular
2025-10-23,E303,1000,3144.13,0.0,Sale,"",Regular
2025-10-11,E303,4000,0.0,3144.13,Revenue,"",Regular
2025-10-03,E303,1000,4551.53,0.0,Sale,"",Regular
2025-10-09,E303,4000,0.0,4551.53,Revenue,"",Regular
2025-10-17,E303,1000,4952.33,0.0,Sale,"",Regular
2025-10-11,E303,4000,0.0,4952.33,Revenue,"",Regular
2025-10-20,E303,1000,4233.69,0.0,Sale,"",Regular
2025-10-18,E303,4000,0.0,4233.69,Revenue,"",Regular
2025-10-06,E303,1000,1885.65,0.0,Sale,"",Regular
2025-10-23,E303,4000,0.0,1885.65,Revenue,"",Regular
2025-10-05,E303,1000,2612.36,0.0,Sale,"",Regular
2025-10-05,E303,4000,0.0,2612.36,Revenue,"",Regular
2025-10-25,E303,1000,3145.36,0.0,Sale,"",Regular
2025-10-04,E303,4000,0.0,3145.36,Revenue,"",Regular
2025-10-21,E303,1000,3213.63,0.0,Sale,"",Regular
2025-10-09,E303,4000,0.0,3213.63,Revenue,"",Regular
2025-10-22,E303,1000,2435.75,0.0,Sale,"",Regular
2025-10-18,E303,4000,0.0,2435.75,Revenue,"",Regular
2025-10-13,E303,1000,3877.62,0.0,Sale,"",Regular
2025-10-08,E303,4000,0.0,3877.62,Revenue,"",Regular
2025-10-11,E303,1000,3613.44,0.0,Sale,"",Regular
2025-10-27,E303,4000,0.0,3613.44,Revenue,"",Regular
2025-10-24,E303,1000,2770.38,0.0,Sale,"",Regular
2025-10-03,E303,4000,0.0,2770.38,Revenue,"",Regular
2025-10-05,E303,1000,3099.04,0.0,Sale,"",Regular
2025-10-07,E303,4000,0.0,3099.04,Revenue,"",Regular
2025-10-13,E303,1000,1763.04,0.0,Sale,"",Regular
2025-10-04,E303,4000,0.0,1763.04,Revenue,"",Regular
2025-10-08,E303,1000,2194.11,0.0,Sale,"",Regular
2025-10-27,E303,4000,0.0,2194.11,Revenue,"",Regular
2025-10-05,E303,1000,2316.35,0.0,Sale,"",Regular
2025-10-27,E303,4000,0.0,2316.35,Revenue,"",Regular
2025-10-22,E303,1000,1146.38,0.0,Sale,"",Regular
2025-10-24,E303,4000,0.0,1146.38,Revenue,"",Regular
2025-10-23,E303,1000,1348.81,0.0,Sale,"",Regular
2025-10-12,E303,4000,0.0,1348.81,Revenue,"",Regular
2025-10-02,E303,1000,4903.4,0.0,Sale,"",Regular
2025-10-06,E303,4000,0.0,4903.4,Revenue,"",Regular
2025-10-26,E303,1000,4277.31,0.0,Sale,"",Regular
2025-10-21,E303,4000,0.0,4277.31,Revenue,"",Regular
2025-10-18,E303,1000,3616.8,0.0,Sale,"",Regular
2025-10-17,E303,4000,0.0,3616.8,Revenue,"",Regular
2025-10-22,E303,1000,4021.86,0.0,Sale,"",Regular
2025-10-26,E303,4000,0.0,4021.86,Revenue,"",Regular
2025-10-03,E303,1000,4331.32,0.0,Sale,"",Regular
2025-10-18,E303,4000,0.0,4331.32,Revenue,"",Regular
2025-10-25,E303,1000,1514.13,0.0,Sale,"",Regular
2025-10-24,E303,4000,0.0,1514.13,Revenue,"",Regular
2025-10-10,E303,1000,2699.15,0.0,Sale,"",Regular
2025-10-16,E303,4000,0.0,2699.15,Revenue,"",Regular
2025-10-11,E303,1000,4903.99,0.0,Sale,"",Regular
2025-10-09,E303,4000,0.0,4903.99,Revenue,"",Regular
2025-10-16,E303,1000,4425.71,0.0,Sale,"",Regular
2025-10-27,E303,4000,0.0,4425.71,Revenue,"",Regular
2025-10-24,E303,1000,2901.95,0.0,Sale,"",Regular
2025-10-07,E303,4000,0.0,2901.95,Revenue,"",Regular
2025-10-03,E303,1000,1844.33,0.0,Sale,"",Regular
2025-10-13,E303,4000,0.0,1844.33,Revenue,"",Regular
2025-10-12,E303,1000,2028.89,0.0,Sale,"",Regular
2025-10-08,E303,4000,0.0,2028.89,Revenue,"",Regular
2025-10-07,E303,1000,1827.17,0.0,Sale,"",Regular
2025-10-10,E303,4000,0.0,1827.17,Revenue,"",Regular
2025-10-28,E404,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-10-28,E404,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-10-20,E404,1000,1415.24,0.0,Sale,"",Regular
2025-10-13,E404,4000,0.0,1415.24,Revenue,"",Regular
2025-10-27,E404,1000,2050.62,0.0,Sale,"",Regular
2025-10-10,E404,4000,0.0,2050.62,Revenue,"",Regular
2025-10-11,E404,1000,3776.54,0.0,Sale,"",Regular
2025-10-22,E404,4000,0.0,3776.54,Revenue,"",Regular
2025-10-10,E404,1000,4799.9,0.0,Sale,"",Regular
2025-10-12,E404,4000,0.0,4799.9,Revenue,"",Regular
2025-10-11,E404,1000,1035.35,0.0,Sale,"",Regular
2025-10-12,E404,4000,0.0,1035.35,Revenue,"",Regular
2025-10-25,E404,1000,2843.82,0.0,Sale,"",Regular
2025-10-23,E404,4000,0.0,2843.82,Revenue,"",Regular
2025-10-18,E404,1000,3062.12,0.0,Sale,"",Regular
2025-10-10,E404,4000,0.0,3062.12,Revenue,"",Regular
2025-10-24,E404,1000,3875.29,0.0,Sale,"",Regular
2025-10-23,E404,4000,0.0,3875.29,Revenue,"",Regular
2025-10-04,E404,1000,1768.49,0.0,Sale,"",Regular
2025-10-06,E404,4000,0.0,1768.49,Revenue,"",Regular
2025-10-22,E404,1000,2459.42,0.0,Sale,"",Regular
2025-10-03,E404,4000,0.0,2459.42,Revenue,"",Regular
2025-10-08,E404,1000,3991.38,0.0,Sale,"",Regular
2025-10-22,E404,4000,0.0,3991.38,Revenue,"",Regular
2025-10-10,E404,1000,2628.61,0.0,Sale,"",Regular
2025-10-17,E404,4000,0.0,2628.61,Revenue,"",Regular
2025-10-16,E404,1000,3503.48,0.0,Sale,"",Regular
2025-10-21,E404,4000,0.0,3503.48,Revenue,"",Regular
2025-10-10,E404,1000,4001.88,0.0,Sale,"",Regular
2025-10-13,E404,4000,0.0,4001.88,Revenue,"",Regular
2025-10-16,E404,1000,3602.3,0.0,Sale,"",Regular
2025-10-22,E404,4000,0.0,3602.3,Revenue,"",Regular
2025-10-12,E404,1000,2105.23,0.0,Sale,"",Regular
2025-10-24,E404,4000,0.0,2105.23,Revenue,"",Regular
2025-10-17,E404,1000,4537.48,0.0,Sale,"",Regular
2025-10-18,E404,4000,0.0,4537.48,Revenue,"",Regular
2025-10-03,E404,1000,1841.78,0.0,Sale,"",Regular
2025-10-24,E404,4000,0.0,1841.78,Revenue,"",Regular
2025-10-09,E404,1000,4479.94,0.0,Sale,"",Regular
2025-10-19,E404,4000,0.0,4479.94,Revenue,"",Regular
2025-10-21,E404,1000,2563.96,0.0,Sale,"",Regular
2025-10-22,E404,4000,0.0,2563.96,Revenue,"",Regular
2025-10-17,E404,1000,1612.34,0.0,Sale,"",Regular
2025-10-08,E404,4000,0.0,1612.34,Revenue,"",Regular
2025-10-15,E404,1000,3863.89,0.0,Sale,"",Regular
2025-10-06,E404,4000,0.0,3863.89,Revenue,"",Regular
2025-10-08,E404,1000,3535.11,0.0,Sale,"",Regular
2025-10-12,E404,4000,0.0,3535.11,Revenue,"",Regular
2025-10-20,E404,1000,2734.04,0.0,Sale,"",Regular
2025-10-17,E404,4000,0.0,2734.04,Revenue,"",Regular
2025-10-13,E404,1000,4474.04,0.0,Sale,"",Regular
2025-10-15,E404,4000,0.0,4474.04,Revenue,"",Regular
2025-10-05,E404,1000,3799.07,0.0,Sale,"",Regular
2025-10-17,E404,4000,0.0,3799.07,Revenue,"",Regular
2025-10-13,E404,1000,1121.54,0.0,Sale,"",Regular
2025-10-25,E404,4000,0.0,1121.54,Revenue,"",Regular
2025-10-22,E404,1000,2361.67,0.0,Sale,"",Regular
2025-10-01,E404,4000,0.0,2361.67,Revenue,"",Regular
2025-10-25,E404,1000,2233.48,0.0,Sale,"",Regular
2025-10-17,E404,4000,0.0,2233.48,Revenue,"",Regular
2025-10-11,E404,1000,3214.04,0.0,Sale,"",Regular
2025-10-09,E404,4000,0.0,3214.04,Revenue,"",Regular
2025-10-19,E404,1000,2998.83,0.0,Sale,"",Regular
2025-10-25,E404,4000,0.0,2998.83,Revenue,"",Regular
2025-10-17,E404,1000,3316.6,0.0,Sale,"",Regular
2025-10-27,E404,4000,0.0,3316.6,Revenue,"",Regular
2025-10-17,E404,1000,4326.68,0.0,Sale,"",Regular
2025-10-04,E404,4000,0.0,4326.68,Revenue,"",Regular
2025-10-22,E404,1000,3028.94,0.0,Sale,"",Regular
2025-10-06,E404,4000,0.0,3028.94,Revenue,"",Regular
2025-10-24,E404,1000,1258.1,0.0,Sale,"",Regular
2025-10-27,E404,4000,0.0,1258.1,Revenue,"",Regular
2025-10-11,E404,1000,2336.97,0.0,Sale,"",Regular
2025-10-19,E404,4000,0.0,2336.97,Revenue,"",Regular
2025-10-01,E404,1000,4844.46,0.0,Sale,"",Regular
2025-10-24,E404,4000,0.0,4844.46,Revenue,"",Regular
2025-10-16,E404,1000,2432.62,0.0,Sale,"",Regular
2025-10-18,E404,4000,0.0,2432.62,Revenue,"",Regular
2025-10-27,E404,1000,2451.61,0.0,Sale,"",Regular
2025-10-01,E404,4000,0.0,2451.61,Revenue,"",Regular
2025-10-06,E404,1000,3805.86,0.0,Sale,"",Regular
2025-10-09,E404,4000,0.0,3805.86,Revenue,"",Regular
2025-10-03,E404,1000,2805.51,0.0,Sale,"",Regular
2025-10-23,E404,4000,0.0,2805.51,Revenue,"",Regular
2025-10-27,E404,1000,4692.47,0.0,Sale,"",Regular
2025-10-23,E404,4000,0.0,4692.47,Revenue,"",Regular
2025-10-27,E404,1000,1772.95,0.0,Sale,"",Regular
2025-10-25,E404,4000,0.0,1772.95,Revenue,"",Regular
2025-10-14,E404,1000,3326.55,0.0,Sale,"",Regular
2025-10-19,E404,4000,0.0,3326.55,Revenue,"",Regular
2025-10-12,E404,1000,4357.24,0.0,Sale,"",Regular
2025-10-11,E404,4000,0.0,4357.24,Revenue,"",Regular
2025-10-25,E404,1000,2902.37,0.0,Sale,"",Regular
2025-10-25,E404,4000,0.0,2902.37,Revenue,"",Regular
2025-10-07,E404,1000,2841.24,0.0,Sale,"",Regular
2025-10-10,E404,4000,0.0,2841.24,Revenue,"",Regular
2025-10-18,E404,1000,2461.26,0.0,Sale,"",Regular
2025-10-10,E404,4000,0.0,2461.26,Revenue,"",Regular
2025-10-12,E404,1000,4379.6,0.0,Sale,"",Regular
2025-10-03,E404,4000,0.0,4379.6,Revenue,"",Regular
2025-10-13,E404,1000,3741.13,0.0,Sale,"",Regular
2025-10-09,E404,4000,0.0,3741.13,Revenue,"",Regular
2025-11-28,E101,6600,8333.33,0.0,Depreciation Expense,"",Regular
2025-11-28,E101,1850,0.0,8333.33,Accrue Depreciation,"",Regular
2025-11-09,E101,1000,2025.88,0.0,Sale,"",Regular
2025-11-10,E101,4000,0.0,2025.88,Revenue,"",Regular
2025-11-01,E101,1000,1295.71,0.0,Sale,"",Regular
2025-11-20,E101,4000,0.0,1295.71,Revenue,"",Regular
2025-11-24,E101,1000,2006.88,0.0,Sale,"",Regular
2025-11-18,E101,4000,0.0,2006.88,Revenue,"",Regular
2025-11-06,E101,1000,1023.68,0.0,Sale,"",Regular
2025-11-19,E101,4000,0.0,1023.68,Revenue,"",Regular
2025-11-10,E101,1000,1426.74,0.0,Sale,"",Regular
2025-11-27,E101,4000,0.0,1426.74,Revenue,"",Regular
2025-11-22,E101,1000,3434.45,0.0,Sale,"",Regular
2025-11-18,E101,4000,0.0,3434.45,Revenue,"",Regular
2025-11-26,E101,1000,1925.47,0.0,Sale,"",Regular
2025-11-27,E101,4000,0.0,1925.47,Revenue,"",Regular
2025-11-15,E101,1000,3701.61,0.0,Sale,"",Regular
2025-11-27,E101,4000,0.0,3701.61,Revenue,"",Regular
2025-11-12,E101,1000,1592.42,0.0,Sale,"",Regular
2025-11-11,E101,4000,0.0,1592.42,Revenue,"",Regular
2025-11-22,E101,1000,1487.37,0.0,Sale,"",Regular
2025-11-13,E101,4000,0.0,1487.37,Revenue,"",Regular
2025-11-25,E101,1000,2310.36,0.0,Sale,"",Regular
2025-11-14,E101,4000,0.0,2310.36,Revenue,"",Regular
2025-11-01,E101,1000,3909.29,0.0,Sale,"",Regular
2025-11-16,E101,4000,0.0,3909.29,Revenue,"",Regular
2025-11-21,E101,1000,4912.66,0.0,Sale,"",Regular
2025-11-26,E101,4000,0.0,4912.66,Revenue,"",Regular
2025-11-22,E101,1000,2214.85,0.0,Sale,"",Regular
2025-11-11,E101,4000,0.0,2214.85,Revenue,"",Regular
2025-11-07,E101,1000,4303.58,0.0,Sale,"",Regular
2025-11-09,E101,4000,0.0,4303.58,Revenue,"",Regular
2025-11-16,E101,1000,3155.96,0.0,Sale,"",Regular
2025-11-04,E101,4000,0.0,3155.96,Revenue,"",Regular
2025-11-24,E101,1000,2528.02,0.0,Sale,"",Regular
2025-11-08,E101,4000,0.0,2528.02,Revenue,"",Regular
2025-11-12,E101,1000,3219.79,0.0,Sale,"",Regular
2025-11-10,E101,4000,0.0,3219.79,Revenue,"",Regular
2025-11-26,E101,1000,2582.73,0.0,Sale,"",Regular
2025-11-17,E101,4000,0.0,2582.73,Revenue,"",Regular
2025-11-26,E101,1000,4786.46,0.0,Sale,"",Regular
2025-11-12,E101,4000,0.0,4786.46,Revenue,"",Regular
2025-11-27,E101,1000,1611.73,0.0,Sale,"",Regular
2025-11-18,E101,4000,0.0,1611.73,Revenue,"",Regular
2025-11-14,E101,1000,2449.8,0.0,Sale,"",Regular
2025-11-26,E101,4000,0.0,2449.8,Revenue,"",Regular
2025-11-07,E101,1000,1467.31,0.0,Sale,"",Regular
2025-11-10,E101,4000,0.0,1467.31,Revenue,"",Regular
2025-11-05,E101,1000,1694.69,0.0,Sale,"",Regular
2025-11-08,E101,4000,0.0,1694.69,Revenue,"",Regular
2025-11-08,E101,1000,2022.54,0.0,Sale,"",Regular
2025-11-13,E101,4000,0.0,2022.54,Revenue,"",Regular
2025-11-19,E101,1000,4428.7,0.0,Sale,"",Regular
2025-11-27,E101,4000,0.0,4428.7,Revenue,"",Regular
2025-11-06,E101,1000,2248.16,0.0,Sale,"",Regular
2025-11-08,E101,4000,0.0,2248.16,Revenue,"",Regular
2025-11-12,E101,1000,3950.41,0.0,Sale,"",Regular
2025-11-05,E101,4000,0.0,3950.41,Revenue,"",Regular
2025-11-26,E101,1000,4745.32,0.0,Sale,"",Regular
2025-11-14,E101,4000,0.0,4745.32,Revenue,"",Regular
2025-11-09,E101,1000,1218.2,0.0,Sale,"",Regular
2025-11-08,E101,4000,0.0,1218.2,Revenue,"",Regular
2025-11-02,E101,1000,1554.7,0.0,Sale,"",Regular
2025-11-25,E101,4000,0.0,1554.7,Revenue,"",Regular
2025-11-04,E101,1000,1256.48,0.0,Sale,"",Regular
2025-11-09,E101,4000,0.0,1256.48,Revenue,"",Regular
2025-11-10,E101,1000,1050.49,0.0,Sale,"",Regular
2025-11-05,E101,4000,0.0,1050.49,Revenue,"",Regular
2025-11-10,E101,1000,3388.13,0.0,Sale,"",Regular
2025-11-16,E101,4000,0.0,3388.13,Revenue,"",Regular
2025-11-01,E101,1000,1275.84,0.0,Sale,"",Regular
2025-11-06,E101,4000,0.0,1275.84,Revenue,"",Regular
2025-11-06,E101,1000,3755.08,0.0,Sale,"",Regular
2025-11-23,E101,4000,0.0,3755.08,Revenue,"",Regular
2025-11-05,E101,1000,1575.16,0.0,Sale,"",Regular
2025-11-07,E101,4000,0.0,1575.16,Revenue,"",Regular
2025-11-08,E101,1000,4743.08,0.0,Sale,"",Regular
2025-11-11,E101,4000,0.0,4743.08,Revenue,"",Regular
2025-11-02,E101,1000,3042.95,0.0,Sale,"",Regular
